PATH	DURATION	GROUNDTRUTH	GREEDY
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90068/IISc_RESPIN_te_D1_90068_524101_M_BANK_904652_90019068.wav	5.72	నేను నా ఖాతానుండి నా సోదరునికి పైకం ఎలా పంపాలి ?	నేను నా ఖాతా నుండి నా సోతను కి పై పేరు పంపాలి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90068/IISc_RESPIN_te_D1_90068_524101_M_BANK_904463_90019080.wav	3.61	క్యూఅర్ స్కాన్ చేయడం ఎలా ?	క్యూఆర్ కోడ్ చేయడమే ఏం ఐనా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90068/IISc_RESPIN_te_D1_90068_524101_M_BANK_904659_90019168.wav	4.15	ఒక్క ఎకరా వ్యవసాయ భూమికి లోన్ ఎంత ఇస్తారు ?	ఒకే రకర వ్యవసాయ భూమికి లోన్ ఏం వేస్తారు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90068/IISc_RESPIN_te_D1_90068_524101_M_AGRI_904031_90019176.wav	4.8	అగ్రిబజార్ వల్ల కలిగే ప్రయోజనమేమిటీ ?	అగ్రి బజార్ వల్లా కలిగే ప్రయోజనాలు ఏమిటి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90068/IISc_RESPIN_te_D1_90068_524101_M_AGRI_904032_90019203.wav	6.82	వ్యవసాయ సామాగ్రి కొనగోలుకు ప్రభుత్వం నుంచి ఏదైన సబ్సిడీ వస్తుందా ?	వ్యవసాయ సామాగ్రి కొనుగోలుకు ప్రభుత్వ నుంచి ఏదైనా సబ్సీడి వస్తుందా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90166/IISc_RESPIN_te_D1_90166_522616_F_BANK_904494_90019371.wav	4.83	నా కుమార్తే పెళ్లికి ఋణం పొందాలంటే అవకాశం ఉందా ?	నాకు మార్కెట్ కి రుణం పొందారంటే అవకాశం ఉందా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90166/IISc_RESPIN_te_D1_90166_522616_F_AGRI_903850_90019418.wav	5.64	మొక్కజొన్న కోతకు వాడే పరికరము ఎక్కడ దొరుకుతుంది ?	మొక్కజొన్న కోతకు వాడే పరికరం ఎక్కడ దొరుకుతుంది ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90166/IISc_RESPIN_te_D1_90166_522616_F_AGRI_903989_90019429.wav	6.01	ఎరువులు మరియు పోషకాల నిర్వాహణ నేలలను బట్టి ఉంటుందా ?	ఎరువులు మరియు పోషకాల నిర్వహణ నేలలను బట్టి ఉంటుందా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90166/IISc_RESPIN_te_D1_90166_522616_F_BANK_904405_90019432.wav	6.16	నేను వేరే జిల్లా నుండి నా సోదరికి డబ్బు ఎలా పంపగలను ?	నేను వేరేజింగ్ లో సొగ డెబ్బు ఎలా పంపగలను ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90166/IISc_RESPIN_te_D1_90166_522616_F_BANK_904683_90019437.wav	5.43	బ్యాంకు ఖాతా రావడానికి శాశ్వత చిరునామా ఉండాలా ?	బ్యాంకు ఖాతా రావడానికి సేవతో చిరునామా ఉంటారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90166/IISc_RESPIN_te_D1_90166_522616_F_BANK_904553_90019445.wav	5.52	మేము మా యుటిలిటీ బిల్లులను ఆన్లైన్లో చెల్లించవచ్చా ?	మేము మా ఇతర యుద్ధి బిల్లులను ఆన్ లైన్ లో చెల్లించవచ్చా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90173/IISc_RESPIN_te_D1_90173_522503_M_BANK_900992_90021663.wav	7.25	సేవింగ్స్ బ్యేంకు అకౌంట్లో నిల్వ వుంచిన డబ్బుకి కనీస వడ్డీరేటును పొందొచ్చు	సీలింగ్ ఫేక్ , పక్క ఉండదు , నీరు వరదలు చూడటం కలిగి రెడ్డి రేటును పొందొచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90173/IISc_RESPIN_te_D1_90173_522503_M_AGRI_903432_90021676.wav	9.93	రెయిన్వాటర్ హార్వెస్టింగ్ సిస్టమ్ అనేది పెద్ద స్థాయిలో జరిపే వ్యవసాయానికి ఉపయోగపడదు	రెయిల్ మాటరొచ్చు , ఇన్సురెన్స్ చేస్తూ పని రిజిద్దస్తాయో చెప్పి హెవల్సార జాతులు ఉపయోగపడదు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90050/IISc_RESPIN_te_D1_90050_522412_M_BANK_900386_90021704.wav	5.5	మన సేవింగ్స్ అకౌంట్ ని శాలరీ అకౌంట్ గా మార్చుకోవడం వలన చాలా రకాల లాభాలున్నాయి	మన సేవింగ్స్ ఎకౌంట్ తెరిచే అకౌంట్ ను మార్చుకోవడం వల్ల చాలా రకాలుగా లాభాలు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90050/IISc_RESPIN_te_D1_90050_522412_M_BANK_902226_90021726.wav	7.38	పెద్ద పెద్ద హైవేల పైన వెళ్తున్నప్పుడు కొన్ని టోలు గేటులుంటాయని మా మేష్టారు చెప్పారు	పెద్ద బ్యాళ్ళు పాన్లు పండు మిల్లు దున్నపొను కొనుగోలు చెప్పేచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90093/IISc_RESPIN_te_D1_90093_524223_M_BANK_900992_90021990.wav	6.56	సేవింగ్స్ బ్యేంకు అకౌంట్లో నిల్వ వుంచిన డబ్బుకి కనీస వడ్డీరేటును పొందొచ్చు	సేవింగ్స్ బ్యాంక్ అకౌంట్ లో నిరూపించినా డబ్బుకి కనీస వడ్డీరేటును పొందొచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90093/IISc_RESPIN_te_D1_90093_524223_M_BANK_902193_90022011.wav	5.12	షేర్ మార్కెట్టులో డబ్బు పెట్టాలంటే ముందుగా కంపెనీ ఫండమెంటల్స్ బాగా చదవాల	షేర్ మార్కెట్లో డబ్బులు పెట్టారంటే ముందు కనీసం పన్నెండనే పని చేస్తావు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90009/IISc_RESPIN_te_D1_90009_518553_F_AGRI_900835_90022514.wav	5.53	కంద దుంప తింటే ఆరోగ్యానికి మంచిదని నిన్న టీవీలో చూపించారు	కందదుంప తింటే ఆరోగ్యానికి మంచిదని ఇంటి విలువ చూపించారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90050/IISc_RESPIN_te_D1_90050_522412_M_BANK_900032_90022671.wav	6.56	క్రెడిట్ కార్డు పైన యీ నెల ఎంత ఈఎంఐ ఉన్నదో చూసుకోవాలి కట్టాల్సిన తేదీ దగ్గరకొస్తున్నది	ఎరెంట్ కంట్రప్రనార్సా యంత్రాల ఇన్వాయిస్ కూడా చూసుకోవాలి అనుసం చదిద్దామపుస్తా
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90050/IISc_RESPIN_te_D1_90050_522412_M_BANK_900254_90022751.wav	4.01	ఆదాయాన్ని బట్టి ఎవ్వరైనా సరే ప్రభుత్వానికి పన్ను చెల్లించాల్సిందే	ఆదాయాన్ని బట్టి ఎవరైనా సరఫరా ఉత్పన్నీ పన్ను చెల్లించాల్సింది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90050/IISc_RESPIN_te_D1_90050_522412_M_BANK_900442_90022888.wav	3.74	కుమార్ అందరికి సూక్ష్మ ఆర్ధిక గురించి జాగ్రత్తలు తీసుకోమని చెబుతున్నాడు	అందరికీ సూక్ష్మ ఆర్ధిక వ్యవస్థలో తీసుకోమని చూపుతున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90084/IISc_RESPIN_te_D1_90084_522001_F_AGRI_901487_90024208.wav	6.25	రియల్ ఎస్టేట్ భూములంత స్పీడుగా వ్యవసాయ భూముల ధరలు పెరగవు	ఏ లక్ష్మీ భూములంతా స్పిల్లుతో యవసాయ భూముల ధరలు పెరగాలి , పెరగాడు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90084/IISc_RESPIN_te_D1_90084_522001_F_BANK_900510_90024215.wav	8.69	వ్యవసాయ ఆర్థిక శాస్త్రం అనేది భూమి వినియోగంతో ప్రత్యేకంగా శాఖగా ప్రారంభమైంది	ఓ యవసాయ ఆర్థిక శాస్త్రం అనేది భూమి వినియోగంతో పెట్టి తొందర శాఖగా ప్రారంభమైంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90050/IISc_RESPIN_te_D1_90050_522412_M_BANK_904659_90024875.wav	2.88	ఒక్క ఎకరా వ్యవసాయ భూమికి లోన్ ఎంత ఇస్తారు ?	రైతు అవసరం భుమికి లోన్ ఇత్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90019/IISc_RESPIN_te_D1_90019_522001_F_AGRI_902833_90024936.wav	7.78	గుర్రం లేదా ఎద్దుల ద్వారా లాగగలిగే యూనిట్లను పేడ స్ప్రెడర్లని పిలుస్తారు	గూరోల్ లేదా ఎద్దుల ద్వారా లాభాలు లేని నట్లను పేరోల్ పెయితారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90019/IISc_RESPIN_te_D1_90019_522001_F_AGRI_900624_90024945.wav	7.84	అందరూ మొక్కల్ని నాటడం , అడవుల్ని పెంచడం చేత్తే ప్రపంచానికే ఎంతో మేలు జరుగుతది	అందం ముక్కా వినటం అడవుల్ని పెంచడం చేస్తే ప్రపంచానికే ఎంతో మేలు జరుగుతుంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D1/90019/IISc_RESPIN_te_D1_90019_522001_F_AGRI_901125_90024953.wav	10.97	ఆరుగాలం కష్టించి వ్యవసాయం చేసి , ఆహారాన్ని , ముడిసరుకును పండించే వ్యక్తిని రైతు అంటారు	ఆర్గాల కష్టం , వ్యవసాయ చేసి ఆహారాన్ని ముడి సరుకులు పండించే గట్టిని రైతు అంటారు
